Dot Point Measurements

Generated: Tuesday 24 January 2023 14:53:08

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	196													31	1													100.0
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	196													31	1													89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	196													31	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	196													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	578													31	1													64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	578													31	1													46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	578													31	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	578													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	960													31	1													46.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	960													31	1													15.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	960													31	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	960													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	1342													31	1													64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	1342													31	1													46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	1342													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	1342													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	1724													31	1													100.0
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	1724													31	1													89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	1724													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	1724													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	196													32	1													100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	196													32	1													89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	196													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	196													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	578													32	1													64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	578													32	1													46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	578													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	578													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	960													32	1													46.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	960													32	1													15.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	960													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	960													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	1342													32	1													64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	1342													32	1													46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	1342													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	1342													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	1724													32	1													100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	1724													32	1													89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	1724													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	1724													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	196													33	1													100.0
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	196													33	1													89.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	196													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	196													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	578													33	1													64.2
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	578													33	1													46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	578													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	578													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	960													33	1													46.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	960													33	1													15.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	960													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	960													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	1342													33	1													64.2
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	1342													33	1													46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	1342													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	1342													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	1724													33	1													100.0
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	1724													33	1													89.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	1724													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	1724													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		139	196													34	1													100.0
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		406	196													34	1													89.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		674	196													34	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		941	196													34	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		139	578													34	1													64.2
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		406	578													34	1													46.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		674	578													34	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		941	578													34	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		139	960													34	1													46.5
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		406	960													34	1													15.5
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		674	960													34	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		941	960													34	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		139	1342													34	1													64.2
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		406	1342													34	1													46.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		674	1342													34	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		941	1342													34	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		139	1724													34	1													100.0
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		406	1724													34	1													89.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		674	1724													34	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
34_1_01_Left_MAH00248.MP4_0061121.jpg	      0		941	1724													34	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		139	196													35	1													100.0
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		406	196													35	1													89.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		674	196													35	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		941	196													35	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		139	578													35	1													64.2
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		406	578													35	1													46.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		674	578													35	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		941	578													35	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		139	960													35	1													46.5
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		406	960													35	1													15.5
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		674	960													35	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		941	960													35	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		139	1342													35	1													64.2
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		406	1342													35	1													46.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		674	1342													35	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		941	1342													35	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		139	1724													35	1													100.0
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		406	1724													35	1													89.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		674	1724													35	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
35_1_01_Left_MAH00342.MP4_0039941.jpg	      0		941	1724													35	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		139	196													36	1													100.0
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		406	196													36	1													89.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		674	196													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		941	196													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		139	578													36	1													64.2
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		406	578													36	1													46.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		674	578													36	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		941	578													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		139	960													36	1													46.5
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		406	960													36	1													15.5
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		674	960													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		941	960													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		139	1342													36	1													64.2
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		406	1342													36	1													46.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		674	1342													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		941	1342													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		139	1724													36	1													100.0
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		406	1724													36	1													89.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		674	1724													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
36_1_01_Left_MAH00222.MP4_0072233.jpg	      0		941	1724													36	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		139	196													37	1													91.3
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		406	196													37	1								.3. Good relief structure with some overhangs. >45 substrate slope.					81.4
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		674	196													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					81.8
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		941	196													37	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					92.2
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		139	578													37	1													57.7
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		406	578													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					40.4
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		674	578													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					41.1
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		941	578													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					59.1
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		139	960													37	1													43.8
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		406	960													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					14.6
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		674	960													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					16.4
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		941	960													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					45.6
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		139	1342													37	1													63.9
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		406	1342													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					48.8
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		674	1342													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					49.3
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		941	1342													37	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					65.2
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		139	1724													37	1													99.2
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		406	1724													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					90.2
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		674	1724													37	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					90.5
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		941	1724													37	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
37_1_01_Left_MAH00216.MP4_0073378.jpg	      0		366	121													37	1													90.4
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		139	196													38	1													100.0
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		406	196													38	1													89.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		674	196													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		941	196													38	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		139	578													38	1													64.2
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		406	578													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		674	578													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		941	578													38	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		139	960													38	1													46.5
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		406	960													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		674	960													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		941	960													38	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		139	1342													38	1													64.2
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		406	1342													38	1													46.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		674	1342													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		941	1342													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		139	1724													38	1													100.0
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		406	1724													38	1													89.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		674	1724													38	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
38_1_01_Left_MAH00254.MP4_0077993.jpg	      0		941	1724													38	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		139	196													39	1													100.0
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		406	196													39	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		674	196													39	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		941	196													39	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		139	578													39	1													64.2
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		406	578													39	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		674	578													39	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		941	578													39	1													64.2
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		139	960													39	1													46.5
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		406	960													39	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		674	960													39	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		941	960													39	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		139	1342													39	1													64.2
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		406	1342													39	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		674	1342													39	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		941	1342													39	1													64.2
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		139	1724													39	1													100.0
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		406	1724													39	1								.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		674	1724													39	1								.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
39_1_01_Left_MAH00236.MP4_0013093.jpg	      0		941	1724													39	1								.3. Good relief structure with some overhangs. >45 substrate slope.					100.0
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		139	196													3	1													100.0
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		406	196													3	1													89.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		674	196													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		941	196													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		139	578													3	1													64.2
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		406	578													3	1													46.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		674	578													3	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		941	578													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		139	960													3	1													46.5
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		406	960													3	1													15.5
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		674	960													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		941	960													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		139	1342													3	1													64.2
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		406	1342													3	1													46.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		674	1342													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		941	1342													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		139	1724													3	1													100.0
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		406	1724													3	1													89.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		674	1724													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
3_1_01_Left_MAH00209.MP4_0050761.jpg	      0		941	1724													3	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
40__01_Left_MAH00186.MP4_0020550.jpg	      0		139	196													40	1													100.0
40__01_Left_MAH00186.MP4_0020550.jpg	      0		406	196													40	1													89.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		674	196													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		941	196													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
40__01_Left_MAH00186.MP4_0020550.jpg	      0		139	578													40	1													64.2
40__01_Left_MAH00186.MP4_0020550.jpg	      0		406	578													40	1													46.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		674	578													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		941	578													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
40__01_Left_MAH00186.MP4_0020550.jpg	      0		139	960													40	1													46.5
40__01_Left_MAH00186.MP4_0020550.jpg	      0		406	960													40	1													15.5
40__01_Left_MAH00186.MP4_0020550.jpg	      0		674	960													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
40__01_Left_MAH00186.MP4_0020550.jpg	      0		941	960													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
40__01_Left_MAH00186.MP4_0020550.jpg	      0		139	1342													40	1													64.2
40__01_Left_MAH00186.MP4_0020550.jpg	      0		406	1342													40	1													46.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		674	1342													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		941	1342													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
40__01_Left_MAH00186.MP4_0020550.jpg	      0		139	1724													40	1													100.0
40__01_Left_MAH00186.MP4_0020550.jpg	      0		406	1724													40	1													89.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		674	1724													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
40__01_Left_MAH00186.MP4_0020550.jpg	      0		941	1724													40	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
41_1_01_Left_MAH00335.MP4_0020819.jpg	      0		139	196													41	1													100.0
41_1_01_Left_MAH00335.MP4_0020819.jpg	      0		406	196													41	1													89.9
41_1_01_Left_MAH00335.MP4_0020819.jpg	      0		674	196													41	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
41_1_01_Left_MAH00335.MP4_0020819.jpg	      0		941	196													41	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
41_1_01_Left_MAH00335.MP4_0020819.jpg	      0		139	578													41	1													64.2
41_1_01_Left_MAH00335.MP4_0020819.jpg	      0		406	578													41	1													46.9
41_1_01_Left_MAH00335.MP4_0020819.jpg	      0		674	578													41	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
